inf,0.0,0.0
0.21005387604236603,0.0,0.025
0.04979642853140831,0.0,0.525
0.049690425395965576,0.016666666666666666,0.525
0.049590300768613815,0.016666666666666666,0.55
0.048697758466005325,0.03333333333333333,0.55
0.045872241258621216,0.03333333333333333,0.575
0.044790107756853104,0.06666666666666667,0.575
0.04039284959435463,0.06666666666666667,0.725
0.03971640020608902,0.08333333333333333,0.725
0.03929876163601875,0.08333333333333333,0.775
0.03731854632496834,0.18333333333333332,0.775
0.03679325059056282,0.18333333333333332,0.8
0.03591114655137062,0.21666666666666667,0.8
0.03530050814151764,0.21666666666666667,0.85
0.034028250724077225,0.3,0.85
0.03382977470755577,0.3,0.9
0.03366712108254433,0.3333333333333333,0.9
0.033009517937898636,0.3333333333333333,0.925
0.03050253354012966,0.5,0.925
0.030486607924103737,0.5,0.95
0.03042166493833065,0.5166666666666667,0.95
0.030355075374245644,0.5166666666666667,0.975
0.02529791183769703,0.9333333333333333,0.975
0.02529759518802166,0.9333333333333333,1.0
0.02228543907403946,1.0,1.0
